-8.214e+00 -8.485e+00 -7.185e+00 -7.269e+00 -7.561e+00 -6.509e+00 -5.505e+00 -6.275e+00
-8.055e+00 -8.423e+00 -8.181e+00 -8.120e+00 -8.252e+00 -7.694e+00 -6.555e+00 -6.409e+00
